question,url_m,link,url_b
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_02.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_02.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_03.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_03.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_04.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_04.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_05.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_05.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_06.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_06.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_07.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_07.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_08.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_08.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_09.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_09.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_10.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_10.png,http://35.202.141.29/data/CUR_2014_Seaquarium/CUR_2014_Seaquarium_10_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_01_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_02_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_03_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_04_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_05_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_04.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_05.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_05.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_06.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_06.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_07.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_07.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_08.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_08.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_09.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_09.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_10.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_06_10.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_01.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_01.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_02.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_02.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_03.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_03.png
Trace the individual coral species in this photo.,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_04.png,http://35.202.141.29/data/CUR_2014_SnakeBay/CUR_2014_SnakeBay_07_04.png
